Song_Name,zcr_mean,spectral_flux,spectral_rolloff_mean,Label
15464,25.5009107468124,206.88928274858,206.88928274858,Experimental
106629,25.8064516129032,46.2178412040563,46.2178412040563,Instrumental
141591,25.974025974026,211.355335939262,211.355335939262,International
142671,25.974025974026,381.14868752223,381.14868752223,Hip-Hop
104434,25.974025974026,75.7619719729356,75.7619719729356,Experimental
7554,25.974025974026,117.928774901735,117.928774901735,Experimental
63655,25.974025974026,61.1783081530854,61.1783081530854,Electronic
124870,26.3157894736842,94.3783005655904,94.3783005655904,Experimental
38914,26.3157894736842,410.609069805069,410.609069805069,Experimental
113268,26.3157894736842,58.6167880943056,58.6167880943056,International
31389,27.5974025974026,78.5145574508722,78.5145574508722,Folk
97545,27.5974025974026,78.9928307588151,78.9928307588151,Electronic
104625,27.5974025974026,317.131132982351,317.131132982351,Experimental
9155,27.5974025974026,193.319698081077,193.319698081077,Experimental
33049,27.5974025974026,74.0506732434048,74.0506732434048,Folk
104779,27.5974025974026,235.043366610218,235.043366610218,Pop
91619,28.3806343906511,447.711545856303,447.711545856303,Electronic
81576,28.3806343906511,64.5529448668116,64.5529448668116,Instrumental
70301,28.5087719298246,89.3370919345757,89.3370919345757,Electronic
86077,28.5087719298246,98.4556288382406,98.4556288382406,Experimental
14344,28.673835125448,125.636213295908,125.636213295908,Electronic
121651,28.673835125448,59.1591372984044,59.1591372984044,Instrumental
51157,28.8184438040346,97.1790080456355,97.1790080456355,Experimental
24422,28.8184438040346,120.486361259891,120.486361259891,Hip-Hop
10376,29.0322580645161,54.9194808704399,54.9194808704399,Experimental
3265,29.143897996357,134.377526402622,134.377526402622,Folk
47200,29.143897996357,381.408374578857,381.408374578857,Experimental
48442,29.2207792207792,314.867554562477,314.867554562477,Electronic
149143,29.2207792207792,152.866114658145,152.866114658145,Instrumental
142670,29.2207792207792,138.045969375142,138.045969375142,Hip-Hop
116757,30.0500834724541,55.3275196373437,55.3275196373437,Instrumental
113028,30.7017543859649,268.372914927963,268.372914927963,Pop
128812,30.7017543859649,45.9064296696256,45.9064296696256,Instrumental
55186,30.7017543859649,305.139634708253,305.139634708253,Electronic
128835,30.7017543859649,125.66744440591,125.66744440591,Experimental
110172,30.8441558441559,96.0070675530258,96.0070675530258,Folk
103808,30.8441558441559,295.309757950545,295.309757950545,Hip-Hop
114384,30.8441558441559,450.038912668853,450.038912668853,Electronic
111793,30.8441558441559,198.941810419827,198.941810419827,Instrumental
148586,30.9653916211293,353.390340865443,353.390340865443,Pop
127519,30.9653916211293,93.5068480372252,93.5068480372252,Instrumental
51111,31.700288184438,98.5604248474889,98.5604248474889,Experimental
24421,31.700288184438,205.449506652251,205.449506652251,Hip-Hop
116099,31.7195325542571,77.9602350703833,77.9602350703833,Instrumental
73763,31.7195325542571,61.2894318342711,61.2894318342711,International
118000,31.7195325542571,63.8845750733715,63.8845750733715,Experimental
133916,32.258064516129,332.076703911034,332.076703911034,Experimental
46162,32.258064516129,109.245587539538,109.245587539538,Experimental
92574,32.258064516129,118.041516139211,118.041516139211,Experimental
109975,32.4675324675325,192.300556753969,192.300556753969,Pop
141616,32.4675324675325,229.278551888304,229.278551888304,Electronic
141876,32.4675324675325,60.578122041157,60.578122041157,Instrumental
110441,32.4675324675325,175.338745855078,175.338745855078,Folk
15469,32.7868852459016,702.900538843955,702.900538843955,Experimental
140316,32.7868852459016,14.3890632602071,14.3890632602071,Experimental
45102,32.7868852459016,437.44535654057,437.44535654057,Electronic
113787,32.8947368421053,82.4470400788767,82.4470400788767,Instrumental
131983,32.8947368421053,38.2863060941174,38.2863060941174,Instrumental
31391,34.0909090909091,123.432590015488,123.432590015488,Folk
141285,34.0909090909091,103.258902120401,103.258902120401,Instrumental
145476,34.0909090909091,145.874375804184,145.874375804184,Instrumental
149141,34.0909090909091,125.661368487608,125.661368487608,Instrumental
126283,34.5821325648415,59.3277566201774,59.3277566201774,Instrumental
98235,34.5821325648415,49.5024324528815,49.5024324528815,Instrumental
127532,34.608378870674,205.570866393769,205.570866393769,Experimental
67661,34.608378870674,175.433855349846,175.433855349846,Rock
45103,34.608378870674,564.105237358384,564.105237358384,Electronic
113282,35.0877192982456,231.469193475686,231.469193475686,International
101868,35.0877192982456,275.098904450845,275.098904450845,Experimental
38363,35.0877192982456,54.5948266130616,54.5948266130616,Folk
114272,35.7142857142857,212.219685290966,212.219685290966,Hip-Hop
145553,35.7142857142857,137.27517312974,137.27517312974,Folk
39188,35.7142857142857,76.0470377787329,76.0470377787329,Experimental
104283,35.7142857142857,433.341603970267,433.341603970267,Electronic
63159,35.7142857142857,259.278027629351,259.278027629351,Experimental
48437,35.7142857142857,319.471768429397,319.471768429397,Electronic
97813,35.7142857142857,246.740668529594,246.740668529594,Experimental
54160,35.84229390681,59.2304555140005,59.2304555140005,Instrumental
121987,35.84229390681,63.3680205918722,63.3680205918722,Experimental
64994,35.84229390681,77.5846109332672,77.5846109332672,Hip-Hop
127207,36.4298724954463,73.1781093271584,73.1781093271584,Instrumental
96726,36.4298724954463,100.799006266393,100.799006266393,Folk
116871,36.7278797996661,11.7624590733854,11.7624590733854,Instrumental
91621,36.7278797996661,494.243314542021,494.243314542021,Electronic
128760,37.280701754386,211.389503792399,211.389503792399,Electronic
113788,37.280701754386,43.7950187777209,43.7950187777209,Instrumental
131326,37.280701754386,64.2298937874723,64.2298937874723,Instrumental
36985,37.280701754386,170.500052706015,170.500052706015,Hip-Hop
110437,37.3376623376623,190.316168824037,190.316168824037,Folk
142519,37.3376623376623,109.898799944139,109.898799944139,Folk
126017,37.463976945245,49.0699031159241,49.0699031159241,Instrumental
69182,37.463976945245,70.7038567029059,70.7038567029059,Pop
66636,37.463976945245,177.15008654557,177.15008654557,Electronic
109068,37.463976945245,21.4103723325514,21.4103723325514,Experimental
98237,37.463976945245,61.4303959566164,61.4303959566164,Instrumental
49030,38.2513661202186,84.5408623332345,84.5408623332345,Folk
17462,38.2513661202186,66.9637304609621,66.9637304609621,Rock
127661,38.2513661202186,117.31333428445,117.31333428445,Instrumental
144466,38.2513661202186,227.075125382733,227.075125382733,Folk
96730,38.2513661202186,95.6164513851545,95.6164513851545,Folk
127497,38.2513661202186,115.083355282171,115.083355282171,Instrumental
41381,38.3973288814691,486.066316900257,486.066316900257,Pop
136320,38.3973288814691,21.2223333626488,21.2223333626488,Electronic
91622,38.3973288814691,500.368156543135,500.368156543135,Electronic
56801,38.3973288814691,184.415529557065,184.415529557065,Electronic
75762,38.7096774193548,227.412317819307,227.412317819307,Electronic
132961,38.7096774193548,395.757965530526,395.757965530526,Hip-Hop
63900,38.961038961039,173.731846968812,173.731846968812,Hip-Hop
97407,38.961038961039,134.203286832468,134.203286832468,Experimental
110630,38.961038961039,81.3225064820552,81.3225064820552,Experimental
109144,38.961038961039,113.441954365066,113.441954365066,Experimental
142517,38.961038961039,111.835507426173,111.835507426173,Folk
87069,38.961038961039,389.417403679846,389.417403679846,Electronic
121663,39.4265232974911,75.7203601680745,75.7203601680745,Instrumental
105671,39.4736842105263,155.214402521555,155.214402521555,Electronic
146989,39.4736842105263,216.749213004652,216.749213004652,Experimental
128813,39.4736842105263,55.7553779666665,55.7553779666665,Instrumental
26302,40.0667779632721,112.243437242244,112.243437242244,Folk
136469,40.0667779632721,282.34639926809,282.34639926809,Hip-Hop
81638,40.0667779632721,65.784640547015,65.784640547015,Instrumental
154305,40.0667779632721,190.367496107509,190.367496107509,Hip-Hop
96729,40.0728597449909,100.697950161507,100.697950161507,Folk
130920,40.3458213256484,288.062042833903,288.062042833903,Electronic
107912,40.3458213256484,42.3558862274288,42.3558862274288,Electronic
114385,40.5844155844156,403.458165717351,403.458165717351,Electronic
145729,40.5844155844156,363.750408447439,363.750408447439,Hip-Hop
97940,40.5844155844156,105.287919853461,105.287919853461,Electronic
110438,40.5844155844156,227.790628148096,227.790628148096,Folk
110436,40.5844155844156,167.894607680303,167.894607680303,Folk
139773,41.6666666666667,61.9128671630656,61.9128671630656,Instrumental
62671,41.6666666666667,449.726104219323,449.726104219323,Electronic
128472,41.6666666666667,146.747133070177,146.747133070177,Instrumental
16994,41.7362270450751,78.2591632090645,78.2591632090645,Rock
56695,41.7362270450751,162.064421192988,162.064421192988,International
81365,41.7362270450751,134.128105961141,134.128105961141,Experimental
148099,41.8943533697632,269.992532822657,269.992532822657,Experimental
127279,41.8943533697632,163.668364043415,163.668364043415,Pop
127623,41.8943533697632,86.7300302162326,86.7300302162326,Pop
127288,41.8943533697632,148.41323624631,148.41323624631,Pop
148112,41.8943533697632,122.447418816738,122.447418816738,Instrumental
45390,41.8943533697632,44.4651434173608,44.4651434173608,Instrumental
67637,41.8943533697632,187.713200945263,187.713200945263,Electronic
96728,41.8943533697632,109.509951054093,109.509951054093,Folk
97960,42.2077922077922,216.629561787307,216.629561787307,Electronic
109971,42.2077922077922,241.785404540354,241.785404540354,Pop
31390,42.2077922077922,194.163709800976,194.163709800976,Folk
110623,42.2077922077922,81.4238556805491,81.4238556805491,Experimental
87105,42.2077922077922,61.0352668093916,61.0352668093916,Instrumental
48990,42.2077922077922,147.39721247899,147.39721247899,Rock
35296,42.2077922077922,124.819164557202,124.819164557202,Electronic
68892,42.2077922077922,246.87839949165,246.87839949165,Electronic
114532,43.0107526881721,138.161736656442,138.161736656442,Instrumental
133580,43.0107526881721,48.244617291551,48.244617291551,Instrumental
120318,43.0107526881721,111.674964337813,111.674964337813,Instrumental
14869,43.0107526881721,364.643384902931,364.643384902931,Electronic
126317,43.2276657060519,77.0407007497062,77.0407007497062,Instrumental
24418,43.2276657060519,108.640298144639,108.640298144639,Hip-Hop
51005,43.2276657060519,214.650482151671,214.650482151671,International
129189,43.360433604336,60.8859361540178,60.8859361540178,Instrumental
73371,43.4056761268781,143.539369506357,143.539369506357,Electronic
82886,43.4056761268781,54.1793003382973,54.1793003382973,Experimental
118059,43.4056761268781,77.6995250339186,77.6995250339186,Instrumental
4037,43.4056761268781,94.9451642869938,94.9451642869938,Folk
22150,43.4056761268781,8.22080318582523,8.22080318582523,Experimental
144214,43.7158469945355,246.436171866712,246.436171866712,Hip-Hop
3911,43.7158469945355,146.203948595823,146.203948595823,Folk
144470,43.7158469945355,243.175626364943,243.175626364943,Folk
67011,43.7158469945355,172.364904906663,172.364904906663,Folk
45519,43.7158469945355,138.029950102977,138.029950102977,Folk
127660,43.7158469945355,198.175594356222,198.175594356222,Instrumental
80611,43.7158469945355,233.098480774648,233.098480774648,Experimental
96693,43.7158469945355,128.709925081302,128.709925081302,Folk
96731,43.7158469945355,159.00412180873,159.00412180873,Folk
145457,43.8311688311688,206.756545440823,206.756545440823,Instrumental
110384,43.8311688311688,221.066555126055,221.066555126055,Folk
48863,43.8311688311688,262.645261535166,262.645261535166,Experimental
68682,43.8311688311688,174.823186888826,174.823186888826,Electronic
7712,43.8311688311688,126.017954965252,126.017954965252,Folk
141144,43.8311688311688,88.213800032269,88.213800032269,Instrumental
118063,45.0751252086811,10.9466925640871,10.9466925640871,Instrumental
73170,45.0751252086811,8.54800378023965,8.54800378023965,Folk
73172,45.0751252086811,33.2482961934211,33.2482961934211,Folk
116488,45.0751252086811,65.2740601112639,65.2740601112639,Instrumental
22295,45.0751252086811,270.821741719607,270.821741719607,Hip-Hop
81565,45.0751252086811,228.541792779885,228.541792779885,Instrumental
118498,45.0751252086811,123.31093029901,123.31093029901,Experimental
116101,45.0751252086811,23.0648481852939,23.0648481852939,Instrumental
147126,45.0751252086811,171.485518635851,171.485518635851,Instrumental
107127,45.1612903225807,78.5746476816026,78.5746476816026,Electronic
142516,45.4545454545455,190.592308669209,190.592308669209,Folk
87096,45.4545454545455,97.2879993961983,97.2879993961983,Instrumental
97692,45.4545454545455,188.113151352204,188.113151352204,Hip-Hop
109977,45.4545454545455,240.304147023904,240.304147023904,Pop
127996,45.5373406193078,84.0583308640891,84.0583308640891,Instrumental
49029,45.5373406193078,152.328703043206,152.328703043206,Folk
140584,45.5373406193078,291.473013904588,291.473013904588,International
86082,46.0526315789474,244.319610634455,244.319610634455,Experimental
112000,46.0526315789474,264.065627650515,264.065627650515,Instrumental
36961,46.0526315789474,236.203790100304,236.203790100304,Pop
129186,46.0704607046071,62.5150340257059,62.5150340257059,Instrumental
138019,46.1095100864553,40.9911444354188,40.9911444354188,Instrumental
114533,46.5949820788531,108.200572442617,108.200572442617,Instrumental
64542,46.5949820788531,604.277269948561,604.277269948561,Electronic
116456,46.7445742904841,83.2607059017578,83.2607059017578,Folk
81457,46.7445742904841,16.607888640943,16.607888640943,Instrumental
81782,46.7445742904841,188.049601732733,188.049601732733,Instrumental
73365,46.7445742904841,204.018287026664,204.018287026664,Electronic
118062,46.7445742904841,71.231167108205,71.231167108205,Instrumental
91900,46.7445742904841,176.813591429937,176.813591429937,Experimental
81792,46.7445742904841,19.2524248659489,19.2524248659489,Instrumental
111153,47.0779220779221,85.6561168591285,85.6561168591285,Instrumental
104724,47.0779220779221,245.838129624834,245.838129624834,Experimental
141300,47.0779220779221,37.2935673878391,37.2935673878391,Instrumental
109446,47.0779220779221,181.953447612746,181.953447612746,Folk
87097,47.0779220779221,60.4831001058913,60.4831001058913,Instrumental
7379,47.0779220779221,250.331842358948,250.331842358948,Experimental
110687,47.0779220779221,254.84261610641,254.84261610641,Electronic
68895,47.0779220779221,275.195840095596,275.195840095596,Electronic
110611,47.0779220779221,583.350168372994,583.350168372994,Experimental
45941,47.3588342440802,167.462540651076,167.462540651076,Experimental
67017,47.3588342440802,228.036644498341,228.036644498341,Folk
27855,47.3588342440802,291.414369355033,291.414369355033,Folk
127289,47.3588342440802,215.997021359877,215.997021359877,Pop
3910,47.3588342440802,114.396882533481,114.396882533481,Folk
127331,47.3588342440802,162.730737151699,162.730737151699,Instrumental
45152,47.3588342440802,357.85647198048,357.85647198048,Electronic
67707,47.3588342440802,459.519942347721,459.519942347721,Experimental
96694,47.3588342440802,243.274739083197,243.274739083197,Folk
128811,48.2456140350877,156.654052322637,156.654052322637,Instrumental
55242,48.2456140350877,327.520612807347,327.520612807347,International
36143,48.2456140350877,81.9482860581324,81.9482860581324,Electronic
113259,48.2456140350877,98.9787261312799,98.9787261312799,International
113342,48.2456140350877,115.407943990999,115.407943990999,Folk
122534,48.3870967741935,59.6202313181715,59.6202313181715,Pop
122204,48.3870967741935,100.355033273739,100.355033273739,Experimental
125239,48.3870967741935,85.9001156245922,85.9001156245922,Experimental
56690,48.4140233722872,220.306909240612,220.306909240612,International
73340,48.4140233722872,157.328170239072,157.328170239072,Electronic
73797,48.4140233722872,142.9406192383,142.9406192383,Folk
116733,48.4140233722872,133.294236140267,133.294236140267,Instrumental
116466,48.4140233722872,52.3867372457421,52.3867372457421,Instrumental
142563,48.7012987012987,315.519827609194,315.519827609194,Rock
141590,48.7012987012987,412.981826744166,412.981826744166,International
87188,48.7012987012987,293.754042104321,293.754042104321,Pop
31392,48.7012987012987,227.917625360032,227.917625360032,Folk
31042,48.7012987012987,174.427055016006,174.427055016006,Electronic
39259,48.7012987012987,86.7660996082972,86.7660996082972,Experimental
119896,48.7804878048781,69.2353339011917,69.2353339011917,Instrumental
126409,48.9913544668588,25.3638243261623,25.3638243261623,Instrumental
24428,48.9913544668588,259.538247424704,259.538247424704,Hip-Hop
96698,49.1803278688525,183.880613872397,183.880613872397,Folk
148075,49.1803278688525,370.601544466515,370.601544466515,International
27456,49.1803278688525,114.73914721451,114.73914721451,Experimental
30196,49.1803278688525,32.3210346681884,32.3210346681884,Instrumental
127496,49.1803278688525,188.374866935174,188.374866935174,Instrumental
127662,49.1803278688525,63.6851228951979,63.6851228951979,Instrumental
3271,49.1803278688525,123.004027611637,123.004027611637,Folk
2096,49.1803278688525,176.966730135388,176.966730135388,Experimental
116735,50.0834724540901,15.2556159657351,15.2556159657351,Instrumental
73171,50.0834724540901,81.0998186428126,81.0998186428126,Folk
123979,50.0834724540901,81.3168348840533,81.3168348840533,Hip-Hop
81946,50.0834724540901,119.167395175959,119.167395175959,Folk
56797,50.0834724540901,169.391904176713,169.391904176713,Electronic
120314,50.1792114695341,189.447786382359,189.447786382359,Instrumental
114044,50.1792114695341,176.617405364485,176.617405364485,Hip-Hop
121656,50.1792114695341,159.12017710567,159.12017710567,Instrumental
23372,50.3246753246753,355.747211371719,355.747211371719,Electronic
48463,50.3246753246753,456.239065698234,456.239065698234,Electronic
142532,50.3246753246753,159.666566786297,159.666566786297,Folk
109960,50.3246753246753,130.802947781548,130.802947781548,Pop
48367,50.3246753246753,123.682742886687,123.682742886687,Rock
109900,50.3246753246753,232.480599029127,232.480599029127,Folk
111372,50.3246753246753,332.734390076682,332.734390076682,Pop
38911,50.4385964912281,380.992025710119,380.992025710119,Experimental
38893,50.4385964912281,439.929465651586,439.929465651586,Experimental
86725,50.4385964912281,99.2630329067826,99.2630329067826,Experimental
36245,50.4385964912281,95.1072400401766,95.1072400401766,Electronic
36333,50.4385964912281,206.331085033994,206.331085033994,Folk
61592,50.4385964912281,356.605728096518,356.605728096518,Pop
38352,50.4385964912281,353.280210651959,353.280210651959,International
62436,50.4385964912281,276.00628577258,276.00628577258,Pop
117173,51.0018214936248,167.584974008919,167.584974008919,Instrumental
42375,51.0018214936248,406.229080014486,406.229080014486,Electronic
29043,51.0018214936248,225.211417602236,225.211417602236,Electronic
29180,51.0018214936248,123.843799270567,123.843799270567,Pop
144475,51.0018214936248,107.334386877522,107.334386877522,Folk
615,51.4905149051491,52.4766433304844,52.4766433304844,Experimental
122533,51.6129032258065,318.154488300221,318.154488300221,Pop
150265,51.6129032258065,90.3610767728975,90.3610767728975,Instrumental
81650,51.7529215358932,15.6560120483126,15.6560120483126,Instrumental
84201,51.7529215358932,6.73890185982472,6.73890185982472,Electronic
116869,51.7529215358932,72.5451099323596,72.5451099323596,Instrumental
73820,51.7529215358932,13.163901236825,13.163901236825,Experimental
81623,51.7529215358932,223.475212264122,223.475212264122,Instrumental
135089,51.8731988472623,81.4506169583489,81.4506169583489,Experimental
130929,51.8731988472623,83.1183448135671,83.1183448135671,Instrumental
111222,51.948051948052,54.4231637491204,54.4231637491204,Instrumental
111151,51.948051948052,108.687355009633,108.687355009633,Instrumental
110650,51.948051948052,251.587917096582,251.587917096582,Instrumental
142668,51.948051948052,345.75567182655,345.75567182655,Hip-Hop
7713,51.948051948052,156.607899949698,156.607899949698,Folk
97540,51.948051948052,272.291513287027,272.291513287027,Electronic
141182,51.948051948052,174.806238862322,174.806238862322,Pop
110651,51.948051948052,325.144272900286,325.144272900286,Instrumental
141594,51.948051948052,249.489525441699,249.489525441699,International
38894,52.6315789473684,359.206268924771,359.206268924771,Experimental
36145,52.6315789473684,114.299475917654,114.299475917654,Electronic
70655,52.6315789473684,227.110502265113,227.110502265113,Hip-Hop
36987,52.6315789473684,84.306752857702,84.306752857702,Hip-Hop
55709,52.6315789473684,276.24620853534,276.24620853534,Rock
62589,52.6315789473684,281.315157174319,281.315157174319,International
127520,52.8233151183971,157.943147024286,157.943147024286,Instrumental
3904,52.8233151183971,163.234302923219,163.234302923219,Folk
148585,52.8233151183971,233.293048071612,233.293048071612,Pop
3909,52.8233151183971,140.343951997893,140.343951997893,Folk
127343,52.8233151183971,435.567587786204,435.567587786204,Electronic
80793,52.8233151183971,324.135055768337,324.135055768337,Electronic
117170,52.8233151183971,177.291390019864,177.291390019864,Instrumental
3913,52.8233151183971,132.791265643119,132.791265643119,Folk
127211,52.8233151183971,132.657857866646,132.657857866646,Instrumental
3908,52.8233151183971,138.917620526553,138.917620526553,Folk
123461,53.4223706176962,70.5481582171322,70.5481582171322,Instrumental
118920,53.4223706176962,165.25172151877,165.25172151877,Electronic
84195,53.4223706176962,32.3717383168547,32.3717383168547,Electronic
118921,53.4223706176962,149.380257712933,149.380257712933,Electronic
56798,53.4223706176962,180.281381336313,180.281381336313,Electronic
118277,53.4223706176962,158.35525379893,158.35525379893,Experimental
116709,53.4223706176962,53.435835326467,53.435835326467,Experimental
81999,53.4223706176962,86.227414023518,86.227414023518,Instrumental
118061,53.4223706176962,85.3216897005232,85.3216897005232,Instrumental
91625,53.4223706176962,477.350689864682,477.350689864682,Electronic
81362,53.4223706176962,201.276417564727,201.276417564727,Experimental
116098,53.4223706176962,70.6006801704706,70.6006801704706,Instrumental
68582,53.5714285714286,190.337297363746,190.337297363746,Electronic
33278,53.5714285714286,122.491748570829,122.491748570829,Experimental
110209,53.5714285714286,94.9313198173952,94.9313198173952,Experimental
141568,53.5714285714286,251.01857639289,251.01857639289,Hip-Hop
48465,53.5714285714286,455.051799948207,455.051799948207,Electronic
52141,53.7634408602151,190.726710445458,190.726710445458,Experimental
120312,53.7634408602151,236.075857453733,236.075857453733,Instrumental
18145,53.7634408602151,235.842441186799,235.842441186799,Pop
52037,53.7634408602151,101.27001852426,101.27001852426,Pop
115473,54.2005420054201,70.3400786999611,70.3400786999611,Instrumental
129048,54.2005420054201,293.50636141147,293.50636141147,Pop
3905,54.6448087431694,175.485183620314,175.485183620314,Folk
27454,54.6448087431694,244.667232763761,244.667232763761,Experimental
42018,54.6448087431694,393.491095173816,393.491095173816,Electronic
32695,54.6448087431694,333.277546705296,333.277546705296,Hip-Hop
127648,54.6448087431694,177.655603538153,177.655603538153,Instrumental
126289,54.7550432276657,74.5266310683565,74.5266310683565,Instrumental
126230,54.7550432276657,52.486238295873,52.486238295873,Instrumental
126411,54.7550432276657,80.7239495225899,80.7239495225899,Instrumental
24432,54.7550432276657,168.212167834088,168.212167834088,Hip-Hop
126882,54.7550432276657,96.6475630040291,96.6475630040291,Instrumental
130990,54.7550432276657,62.9464606270688,62.9464606270688,Instrumental
62742,54.8245614035088,38.0090192389976,38.0090192389976,Pop
61012,54.8245614035088,156.147259360809,156.147259360809,Folk
70879,54.8245614035088,123.69292196147,123.69292196147,Pop
128799,54.8245614035088,113.706519094353,113.706519094353,Experimental
113020,54.8245614035088,218.332205050968,218.332205050968,Pop
70302,54.8245614035088,137.371576500884,137.371576500884,Electronic
36560,54.8245614035088,163.338601670356,163.338601670356,Pop
10675,54.8387096774194,40.3080340952789,40.3080340952789,Rock
116870,55.0918196994992,111.652285895095,111.652285895095,Instrumental
118070,55.0918196994992,115.121752034024,115.121752034024,Electronic
116704,55.0918196994992,144.632161382306,144.632161382306,Folk
4450,55.0918196994992,45.0507613504132,45.0507613504132,Folk
91960,55.0918196994992,192.680808779972,192.680808779972,International
81555,55.0918196994992,215.155176111138,215.155176111138,Instrumental
116490,55.0918196994992,104.138182353763,104.138182353763,Instrumental
89991,55.0918196994992,197.891545295324,197.891545295324,Experimental
26301,55.0918196994992,66.5235238565328,66.5235238565328,Experimental
35443,55.1948051948052,413.57545961918,413.57545961918,Folk
111154,55.1948051948052,77.9472505103616,77.9472505103616,Instrumental
63252,55.1948051948052,160.389343623271,160.389343623271,Folk
110649,55.1948051948052,429.710093837833,429.710093837833,Instrumental
97846,55.1948051948052,619.846274620398,619.846274620398,Electronic
145730,55.1948051948052,297.448146947977,297.448146947977,Hip-Hop
33050,55.1948051948052,216.952591172473,216.952591172473,Folk
68540,55.1948051948052,170.204171745425,170.204171745425,Experimental
117943,56.4663023679417,426.639783913697,426.639783913697,International
45150,56.4663023679417,244.662888723053,244.662888723053,Electronic
3912,56.4663023679417,174.887420755552,174.887420755552,Folk
96697,56.4663023679417,179.33949089672,179.33949089672,Folk
29971,56.4663023679417,206.01510171457,206.01510171457,Folk
56804,56.7612687813022,146.561281553541,146.561281553541,Electronic
89350,56.7612687813022,65.6340031148871,65.6340031148871,Folk
116586,56.7612687813022,68.6153503342799,68.6153503342799,Experimental
87191,56.8181818181818,212.92833877252,212.92833877252,Pop
110927,56.8181818181818,143.397139263516,143.397139263516,Folk
35569,56.8181818181818,391.935993405184,391.935993405184,Electronic
33460,56.8181818181818,315.760150625021,315.760150625021,Rock
142672,56.8181818181818,361.01590086444,361.01590086444,Hip-Hop
